# Field        RA              Dec               RAx           DECx          GAL_LONG             GAL_LAT                USNO     Hari    Hari_dat   ugr     ugr_dat    comment      started   finished   observe   DR1-red   DR1-blue   ESO-red   ESO-blue   DR2-red   DR2-blue  
  vphas_1058   256.965517241   -38.7096774194    17:07:51.72   -38:42:34.8   347.52753328658116   1.038457483447873      41979    true    20150516   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1059   258.206896552   -38.7096774194    17:12:49.66   -38:42:34.8   348.10246247976977   0.2588238291454544     44336    true    20120720   true    20120913   ""           true      true       true      true      true       true      true       true      true      
  vphas_1060   259.448275862   -38.7096774194    17:17:47.59   -38:42:34.8   348.66670456345884   -0.5285530770753911    55289    true    20120720   true    20120913   "u, D"       true      true       true      true      true       true      true       true      true      
  vphas_1061   260.689655172   -38.7096774194    17:22:45.52   -38:42:34.8   349.220368509048     -1.3234530493812484    65365    true    20120715   true    20130930   ""           true      true       true      true      false      true      true       true      true      
  vphas_1062   261.931034483   -38.7096774194    17:27:43.45   -38:42:34.8   349.76356216103505   -2.1256609199661893    98971    true    20120715   true    20130930   ""           true      true       true      true      false      true      true       true      true      
  vphas_1063   263.172413793   -38.7096774194    17:32:41.38   -38:42:34.8   350.29639174878776   -2.934966466424157     109942   true    20150515   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1064   264.413793103   -38.7096774194    17:37:39.31   -38:42:34.8   350.8189614230146    -3.7511643362252527    93836    true    20150515   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1065   265.655172414   -38.7096774194    17:42:37.24   -38:42:34.8   351.331372807058     -4.574053957560654     127337   true    20150515   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1066   120.839160839   -39.6774193548    08:03:21.40   -39:40:38.7   255.67523746509968   -4.57074279816848      53746    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1067   122.097902098   -39.6774193548    08:08:23.50   -39:40:38.7   256.193632700174     -3.7514577251503045    45490    true    20131125   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1068   123.356643357   -39.6774193548    08:13:25.59   -39:40:38.7   256.7225180257732    -2.939189525680649     34166    true    20131125   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1069   124.615384615   -39.6774193548    08:18:27.69   -39:40:38.7   257.2619874113639    -2.1341492977096883    28466    true    20131125   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1070   125.874125874   -39.6774193548    08:23:29.79   -39:40:38.7   257.8121370875621    -1.336552974128584     37664    true    20120401   true    20120426   "Saurer 2"   true      true       true      true      true       true      true       true      true      
  vphas_1071   127.132867133   -39.6774193548    08:28:31.89   -39:40:38.7   258.373065043623     -0.5466214047160163    43081    true    20120401   true    20120426   ""           true      true       true      true      true       true      true       true      true      
  vphas_1072   128.391608392   -39.6774193548    08:33:33.99   -39:40:38.7   258.9448705096935    0.23541957788757076    29073    true    20120401   true    20120426   ""           true      true       true      true      true       true      true       true      true      
  vphas_1073   129.65034965    -39.6774193548    08:38:36.08   -39:40:38.7   259.5276534149796    1.0093390989464024     21049    true    20140408   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1074   130.909090909   -39.6774193548    08:43:38.18   -39:40:38.7   260.12151382531835   1.7749011977272389     29417    true    20140408   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1075   132.167832168   -39.6774193548    08:48:40.28   -39:40:38.7   260.72655135103065   2.531864790223285      38082    true    20140408   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1076   133.426573427   -39.6774193548    08:53:42.38   -39:40:38.7   261.3428645327253    3.279983652020456      49135    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1077   134.685314685   -39.6774193548    08:58:44.48   -39:40:38.7   261.9705501962119    4.019006412777812      46905    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1078   135.944055944   -39.6774193548    09:03:46.57   -39:40:38.7   262.60970278106424   4.748676570897488      44011    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1079   249.230769231   -39.6774193548    16:36:55.38   -39:40:38.7   342.97428031126367   5.0611384529102255     103538   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1080   250.48951049    -39.6774193548    16:41:57.48   -39:40:38.7   343.61841831594415   4.335591938137436      185730   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1081   251.748251748   -39.6774193548    16:46:59.58   -39:40:38.7   344.2510494899525    3.600580357302883      174850   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1082   253.006993007   -39.6774193548    16:52:01.68   -39:40:38.7   344.8722670246375    2.8563624226145206     93916    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1083   254.265734266   -39.6774193548    16:57:03.78   -39:40:38.7   345.48216679802294   2.1031917258541535     34737    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1084   255.524475524   -39.6774193548    17:02:05.87   -39:40:38.7   346.08084668991887   1.3413167166929092     26440    true    20150516   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1085   256.783216783   -39.6774193548    17:07:07.97   -39:40:38.7   346.6684059266485    0.570980698137028      36963    true    20120723   true    20150413   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1086   258.041958042   -39.6774193548    17:12:10.07   -39:40:38.7   347.2449444501777    -0.20757815668333138   113193   true    20120723   true    20150413   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1087   259.300699301   -39.6774193548    17:17:12.17   -39:40:38.7   347.8105623193141    -0.9941267792342882    70724    true    20120723   true    20150413   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1088   260.559440559   -39.6774193548    17:22:14.27   -39:40:38.7   348.3653591338639    -1.7884371633614042    66456    true    20120723   true    20150413   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1089   261.818181818   -39.6774193548    17:27:16.36   -39:40:38.7   348.90943348557386   -2.5902863147307844    162639   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1090   263.076923077   -39.6774193548    17:32:18.46   -39:40:38.7   349.4428824269816    -3.3994561829423846    142523   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1091   264.335664336   -39.6774193548    17:37:20.56   -39:40:38.7   349.9658009650598    -4.215733589960295     179563   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1092   265.594405594   -39.6774193548    17:42:22.66   -39:40:38.7   350.4782815705939    -5.038910145695734     186221   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1093   121.276595745   -40.6451612903    08:05:06.38   -40:38:42.6   256.6765345191754    -4.799583958806007     59388    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1094   122.553191489   -40.6451612903    08:10:12.77   -40:38:42.6   257.19804935667224   -3.9823668736313373    45299    true    20131123   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1095   123.829787234   -40.6451612903    08:15:19.15   -40:38:42.6   257.7303591910009    -3.1724429512183128    28834    true    20131123   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1096   125.106382979   -40.6451612903    08:20:25.53   -40:38:42.6   258.2735489231075    -2.3700328134571933    29044    true    20131123   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1097   126.382978723   -40.6451612903    08:25:31.91   -40:38:42.6   258.82770555129923   -1.5753619318182523    38044    true    20121105   true    20120523   ""           true      true       true      false     true       true      true       true      true      
  vphas_1098   127.659574468   -40.6451612903    08:30:38.30   -40:38:42.6   259.39291762355856   -0.7886606955303319    42190    true    20121105   true    20120523   ""           true      true       true      false     true       true      true       true      true      
  vphas_1099   128.936170213   -40.6451612903    08:35:44.68   -40:38:42.6   259.96927466640926   -0.010164474157558714  27489    true    20121105   true    20120523   ""           true      true       true      false     true       true      true       true      true      
  vphas_1100   130.212765957   -40.6451612903    08:40:51.06   -40:38:42.6   260.55686659619994   0.759886337687989      17682    true    20130320   true    20150115   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1101   131.489361702   -40.6451612903    08:45:57.45   -40:38:42.6   261.1557831072979    1.5212462888843399     22378    true    20130320   true    20150115   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1102   132.765957447   -40.6451612903    08:51:03.83   -40:38:42.6   261.7661130312146    2.273664849512064      35898    true    20130320   true    20150115   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1103   134.042553191   -40.6451612903    08:56:10.21   -40:38:42.6   262.3879436734903    3.016886409887937      45716    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1104   135.319148936   -40.6451612903    09:01:16.60   -40:38:42.6   263.0213601231477    3.7506502966873976     44092    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1105   136.595744681   -40.6451612903    09:06:22.98   -40:38:42.6   263.66644452911135   4.474690802495998      44167    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1106   137.872340426   -40.6451612903    09:11:29.36   -40:38:42.6   264.3232753521277    5.188737241310903      43697    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1107   248.936170213   -40.6451612903    16:35:44.68   -40:38:42.6   342.1019057957984    4.57994073385451       66968    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1108   250.212765957   -40.6451612903    16:40:51.06   -40:38:42.6   342.7487064200854    3.857347467008213      181944   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1109   251.489361702   -40.6451612903    16:45:57.45   -40:38:42.6   343.3838273439661    3.124991468821065      168082   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1110   252.765957447   -40.6451612903    16:51:03.83   -40:38:42.6   344.007350223496     2.383139180031829      114125   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1111   254.042553191   -40.6451612903    16:56:10.21   -40:38:42.6   344.6193597614465    1.6320520155650933     38760    true    20120622   true    20120810   Tr24         true      true       true      true      true       true      true       true      true      
  vphas_1112   255.319148936   -40.6451612903    17:01:16.60   -40:38:42.6   345.2199429837837    0.8719863268336373     22119    true    20120622   true    20120810   ""           true      true       true      true      true       true      true       true      true      
  vphas_1113   256.595744681   -40.6451612903    17:06:22.98   -40:38:42.6   345.8091885406095    0.10319338822127595    48937    true    20120811   true    20150415   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1114   257.872340426   -40.6451612903    17:11:29.36   -40:38:42.6   346.387186039663     -0.6740806048916774    60925    true    20120811   true    20150415   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1115   259.14893617    -40.6451612903    17:16:35.74   -40:38:42.6   346.9540254035101    -1.4595945184991856    51113    true    20150521   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1116   260.425531915   -40.6451612903    17:21:42.13   -40:38:42.6   347.5097962545366    -2.25311225125251      56880    true    20150521   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1117   261.70212766    -40.6451612903    17:26:48.51   -40:38:42.6   348.0545873190085    -3.0544026860443863    126601   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1118   262.978723404   -40.6451612903    17:31:54.89   -40:38:42.6   348.58848585688764   -3.863239634710981     156269   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1119   264.255319149   -40.6451612903    17:37:01.28   -40:38:42.6   349.111577111291     -4.679401771514762     234448   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1120   121.726618705   -41.6129032258    08:06:54.39   -41:36:46.5   257.67983352244573   -5.0280456975286185    54720    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1121   123.021582734   -41.6129032258    08:12:05.18   -41:36:46.5   258.2044581735904    -4.213238461420103     38395    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1122   124.316546763   -41.6129032258    08:17:15.97   -41:36:46.5   258.74018382416557   -3.406008138025738     27828    true    20120330   true    20130304   "Pismis 2"   true      true       true      true      false      true      true       true      true      
  vphas_1123   125.611510791   -41.6129032258    08:22:26.76   -41:36:46.5   259.2870856214948    -2.606585215278524     32642    true    20120330   true    20130304   ""           true      true       true      true      false      true      true       true      true      
  vphas_1124   126.90647482    -41.6129032258    08:27:37.55   -41:36:46.5   259.8452406285998    -1.8152050215754785    51307    true    20120330   true    20130304   "blue r, D"  true      true       true      true      false      true      true       true      true      
  vphas_1125   128.201438849   -41.6129032258    08:32:48.35   -41:36:46.5   260.4147272220838    -1.0321077902464595    44687    true    20130319   true    20140501   "Ha, D"      true      true       true      false     false      true      false      true      false     
  vphas_1126   129.496402878   -41.6129032258    08:37:59.14   -41:36:46.5   260.9956244749106    -0.25753870493133835   23707    true    20130319   true    20140501   ""           true      true       true      false     false      true      false      true      false     
  vphas_1127   130.791366906   -41.6129032258    08:43:09.93   -41:36:46.5   261.5880115154153    0.5082520653881668     16090    true    20130319   true    20140501   ""           true      true       true      false     false      true      false      true      false     
  vphas_1128   132.086330935   -41.6129032258    08:48:20.72   -41:36:46.5   262.1919668661143    1.2650093501487591     22421    true    20130418   true    20150211   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1129   133.381294964   -41.6129032258    08:53:31.51   -41:36:46.5   262.8075677534991    2.012472971554299      39960    true    20130418   true    20150211   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1130   134.676258993   -41.6129032258    08:58:42.30   -41:36:46.5   263.4348893966713    2.750377762683088      37950    true    20130418   true    20150211   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1131   135.971223022   -41.6129032258    09:03:53.09   -41:36:46.5   264.0740042669324    3.4784536018741514     44430    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1132   137.26618705    -41.6129032258    09:09:03.88   -41:36:46.5   264.7249813197799    4.196425467871913      49137    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1133   138.561151079   -41.6129032258    09:14:14.68   -41:36:46.5   265.3878852014277    4.904013519966091      49087    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1134   247.338129496   -41.6129032258    16:29:21.15   -41:36:46.5   340.5689916238619    4.806113902768375      50736    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1135   248.633093525   -41.6129032258    16:34:31.94   -41:36:46.5   341.23023098871784   4.097062944973382      52052    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1136   249.928057554   -41.6129032258    16:39:42.73   -41:36:46.5   341.8795522385263    3.3776674264209134     96724    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1137   251.223021583   -41.6129032258    16:44:53.53   -41:36:46.5   342.5170206674997    2.648206523122882      80118    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1138   252.517985612   -41.6129032258    16:50:04.32   -41:36:46.5   343.1427057681863    1.9089545777347057     79020    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1139   253.81294964    -41.6129032258    16:55:15.11   -41:36:46.5   343.7566804394154    1.1601810253965426     46477    true    20120527   true    20120422   n6231        true      true       true      true      true       true      true       true      true      
  vphas_1140   255.107913669   -41.6129032258    17:00:25.90   -41:36:46.5   344.35902022455804   0.4021503386922142     45592    true    20120527   true    20120422   ""           true      true       true      true      true       true      true       true      true      
  vphas_1141   256.402877698   -41.6129032258    17:05:36.69   -41:36:46.5   344.94980257250637   -0.36487800109521923   50669    true    20120725   false   ""         ""           true      false      true      true      false      true      false      true      ""        
  vphas_1142   257.697841727   -41.6129032258    17:10:47.48   -41:36:46.5   345.5291061300435    -1.1406495194576967    104733   true    20120725   false   ""         ""           true      false      true      true      false      true      false      true      ""        
  vphas_1143   258.992805755   -41.6129032258    17:15:58.27   -41:36:46.5   346.09701005695416   -1.9249147429993183    55501    true    20150521   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1144   260.287769784   -41.6129032258    17:21:09.06   -41:36:46.5   346.65359336802857   -2.7174291810732303    108763   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1145   261.582733813   -41.6129032258    17:26:19.86   -41:36:46.5   347.198934293382     -3.5179532862999214    130960   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1146   262.877697842   -41.6129032258    17:31:30.65   -41:36:46.5   347.73310966412305   -4.326252407267613     172694   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1147   264.172661871   -41.6129032258    17:36:41.44   -41:36:46.5   348.256194314859     -5.1420967254518555    236424   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1148   123.503649635   -42.5806451613    08:14:00.88   -42:34:50.3   259.21286921777755   -4.444247272945272     56958    true    20140309   true    20140304   ""           true      true       true      false     false      true      true       false     false     
  vphas_1149   124.817518248   -42.5806451613    08:19:16.20   -42:34:50.3   259.7520017595751    -3.6400723241140267    46335    true    20140309   true    20140304   ""           true      true       true      false     false      true      true       false     false     
  vphas_1150   126.131386861   -42.5806451613    08:24:31.53   -42:34:50.3   260.3026066668421    -2.8440064225139188    36679    true    20140309   true    20140304   ""           true      true       true      false     false      true      true       false     false     
  vphas_1151   127.445255474   -42.5806451613    08:29:46.86   -42:34:50.3   260.8647503310732    -2.0562950800358633    41107    true    20130320   true    20140420   ""           true      true       true      false     false      true      true       true      false     
  vphas_1152   128.759124088   -42.5806451613    08:35:02.19   -42:34:50.3   261.4385002025317    -1.2771886711083122    38966    true    20130320   true    20140420   ""           true      true       true      false     false      true      true       true      false     
  vphas_1153   130.072992701   -42.5806451613    08:40:17.52   -42:34:50.3   262.0239241181039    -0.5069424705440296    34031    true    20130320   true    20140420   ""           true      true       true      false     false      true      true       true      false     
  vphas_1154   131.386861314   -42.5806451613    08:45:32.85   -42:34:50.3   262.6210896127856    0.25418333048564745    25239    true    20130519   true    20150211   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1155   132.700729927   -42.5806451613    08:50:48.18   -42:34:50.3   263.2300632044783    1.0059236197410049     30886    true    20130519   true    20150211   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1156   134.01459854    -42.5806451613    08:56:03.50   -42:34:50.3   263.8509096572638    1.7480083807045999     35969    true    20130519   true    20150211   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1157   135.328467153   -42.5806451613    09:01:18.83   -42:34:50.3   264.4836912194645    2.480162728692266      35924    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1158   136.642335766   -42.5806451613    09:06:34.16   -42:34:50.3   265.1284668361153    3.202106968330487      57284    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1159   137.95620438    -42.5806451613    09:11:49.49   -42:34:50.3   265.7852913358689    3.9135566744396066     55779    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1160   139.270072993   -42.5806451613    09:17:04.82   -42:34:50.3   266.45421458918474   4.614222794632302      49249    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1161   245.693430657   -42.5806451613    16:22:46.42   -42:34:50.3   339.01952014830687   5.012097032699253      66971    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1162   247.00729927    -42.5806451613    16:28:01.75   -42:34:50.3   339.6954203307685    4.317763921093696      56047    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1163   248.321167883   -42.5806451613    16:33:17.08   -42:34:50.3   340.359195663721     3.6124789798770376     55485    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1164   249.635036496   -42.5806451613    16:38:32.41   -42:34:50.3   341.01089277824855   2.8965338625203194     50701    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1165   250.948905109   -42.5806451613    16:43:47.74   -42:34:50.3   341.65056375677887   2.1702156688036265     62391    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1166   252.262773723   -42.5806451613    16:49:03.07   -42:34:50.3   342.2782652787762    1.4338068247493891     71977    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1167   253.576642336   -42.5806451613    16:54:18.39   -42:34:50.3   342.8940577901671    0.6875849906812836     51703    true    20130727   true    20150415   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1168   254.890510949   -42.5806451613    16:59:33.72   -42:34:50.3   343.49800470372475   -0.06817701257940514   43355    true    20120723   true    20140726   ""           true      true       true      true      false      true      false      true      false     
  vphas_1169   256.204379562   -42.5806451613    17:04:49.05   -42:34:50.3   344.09017162057495   -0.8332112496942035    53530    true    20120723   true    20140726   ""           true      true       true      true      false      true      false      true      false     
  vphas_1170   257.518248175   -42.5806451613    17:10:04.38   -42:34:50.3   344.6706255793876    -1.6072546988369218    71830    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1171   258.832116788   -42.5806451613    17:15:19.71   -42:34:50.3   345.23943432943764   -2.390049259847789     67658    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1172   260.145985401   -42.5806451613    17:20:35.04   -42:34:50.3   345.7966656268102    -3.1813417444337233    135220   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1173   261.459854015   -42.5806451613    17:25:50.36   -42:34:50.3   346.3423865527027    -3.9808838503204074    198348   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1174   262.773722628   -42.5806451613    17:31:05.69   -42:34:50.3   346.8766628496617    -4.788432116912523     231781   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1175   124.0           -43.5483870968    08:16:00.00   -43:32:54.2   260.2232895939408    -4.675581895320416     51306    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1176   125.333333333   -43.5483870968    08:21:20.00   -43:32:54.2   260.7658195483758    -3.8748371184689754    38781    true    20140309   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1177   126.666666667   -43.5483870968    08:26:40.00   -43:32:54.2   261.3201175738619    -3.0825113039044933    39842    true    20140309   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1178   128.0           -43.5483870968    08:32:00.00   -43:32:54.2   261.88623862667885   -2.2988604706517086    30401    true    20140309   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1179   129.333333333   -43.5483870968    08:37:20.00   -43:32:54.2   262.46423844218054   -1.524145433360648     43995    true    20130215   true    20130417   ""           true      true       true      false     false      true      true       true      true      
  vphas_1180   130.666666667   -43.5483870968    08:42:40.00   -43:32:54.2   263.0541728107943    -0.7586318257535541    34441    true    20130215   true    20130417   ""           true      true       true      false     false      true      true       true      true      
  vphas_1181   132.0           -43.5483870968    08:48:00.00   -43:32:54.2   263.65609683383644   -0.00259010596042981   23894    true    20130215   true    20130417   "blue r, D"  true      true       true      false     false      true      true       true      true      
  vphas_1182   133.333333333   -43.5483870968    08:53:20.00   -43:32:54.2   264.27006416188414   0.7437044625749131     28658    true    20140508   true    20150313   ""           true      true       true      false     false      false     false      false     ""        
  vphas_1183   134.666666667   -43.5483870968    08:58:40.00   -43:32:54.2   264.89612620658045   1.4799718456489475     16679    true    20140508   true    20150313   "g D"        true      true       true      false     false      false     false      false     ""        
  vphas_1184   136.0           -43.5483870968    09:04:00.00   -43:32:54.2   265.5343313287909    2.2059272950733675     40871    true    20140508   true    20150313   ""           true      true       true      false     false      false     false      false     ""        
  vphas_1185   137.333333333   -43.5483870968    09:09:20.00   -43:32:54.2   266.1847240070182    2.9212814339552584     49021    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1186   138.666666667   -43.5483870968    09:14:40.00   -43:32:54.2   266.84734397746337   3.6257403620586164     34996    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1187   140.0           -43.5483870968    09:20:00.00   -43:32:54.2   267.52222534999635   4.3190057879437385     30957    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1188   141.333333333   -43.5483870968    09:25:20.00   -43:32:54.2   268.2093957053851    5.000775194020406      39292    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1189   244.0           -43.5483870968    16:16:00.00   -43:32:54.2   337.4534188144427    5.195767431888669      52597    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1190   245.333333333   -43.5483870968    16:21:20.00   -43:32:54.2   338.1441474511363    4.517379842942962      49889    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1191   246.666666667   -43.5483870968    16:26:40.00   -43:32:54.2   338.82258047777776   3.8274079787320257     56342    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1192   248.0           -43.5483870968    16:32:00.00   -43:32:54.2   339.4887434128283    3.126155546772314      53192    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1193   249.333333333   -43.5483870968    16:37:20.00   -43:32:54.2   340.14266857301124   2.4139220775896373     66469    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1194   250.666666667   -43.5483870968    16:42:40.00   -43:32:54.2   340.78439415945917   1.6910027559064535     59114    true    20150509   false   ""         ""           true      false      true      false     false      false     false      ""        ""        
  vphas_1195   252.0           -43.5483870968    16:48:00.00   -43:32:54.2   341.41396336699813   0.9576882806230516     66068    true    20130727   true    20150415   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1196   253.333333333   -43.5483870968    16:53:20.00   -43:32:54.2   342.0314235215011    0.21426474696712125    46674    true    20130727   true    20150415   ""           true      true       true      false     false      true      false      true      ""        
  vphas_1197   254.666666667   -43.5483870968    16:58:40.00   -43:32:54.2   342.63682523701016   -0.5389864409787135    38456    true    20120723   true    20140825   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1198   256.0           -43.5483870968    17:04:00.00   -43:32:54.2   343.23022159711564   -1.3017886336087223    60173    true    20120723   true    20140825   ""           true      true       true      true      false      true      false      true      ""        
  vphas_1199   257.333333333   -43.5483870968    17:09:20.00   -43:32:54.2   343.81166736405396   -2.073869981732638     46253    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1200   258.666666667   -43.5483870968    17:14:40.00   -43:32:54.2   344.381218206585     -2.8549634563931434    48035    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1201   260.0           -43.5483870968    17:20:00.00   -43:32:54.2   344.9389299498618    -3.644806848876336     91572    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1202   261.333333333   -43.5483870968    17:25:20.00   -43:32:54.2   345.4848578495725    -4.443142757666645     174942   false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1203   124.511278195   -44.5161290323    08:18:02.71   -44:30:58.1   261.23572308634107   -4.907445607811235     48986    false   ""         false   ""         ""           false     false      true      false     false      false     false      ""        ""        
  vphas_1204   125.864661654   -44.5161290323    08:23:27.52   -44:30:58.1   261.78164005074916   -4.110519422720685     40926    true    20140309   false   ""         ""           true      false      true      false     false      true      false      false     ""        
  vphas_1205   127.218045113   -44.5161290323    08:28:52.33   -44:30:58.1   262.33961975397466   -3.3223306269227986    33081    true    20140309   false   ""         ""           true      false      true      false     false      true      false      false     ""        
