field,ra,dec,glon,glat
vphas_0753,271.351351351,-27.0967741935,3.79019069348969,-2.844677985214244
vphas_0754,272.432432432,-27.0967741935,4.25661732135351,-3.68693842307805
vphas_0755,273.513513514,-27.0967741935,4.71665317274716,-4.532931592945928
vphas_0756,112.363636364,-28.064516129,242.06917260787995,-4.867378230800039
vphas_0757,113.454545455,-28.064516129,242.52961349926846,-4.021247426032834
vphas_0758,114.545454545,-28.064516129,242.99667478269242,-3.178998018734947
vphas_0759,115.636363636,-28.064516129,243.47050843939792,-2.340742427484579
vphas_0760,116.727272727,-28.064516129,243.95126972104802,-1.506596554747012
vphas_0761,117.818181818,-28.064516129,244.43911713226916,-0.67667989479444
vphas_0762,118.909090909,-28.064516129,244.93421240228537,0.148884352371057
vphas_0763,120.0,-28.064516129,245.4367204471548,0.969969165872272
vphas_0764,121.090909091,-28.064516129,245.9468093210665,1.78644358698402
vphas_0765,122.181818182,-28.064516129,246.4646501555049,2.598172600531854
vphas_0766,123.272727273,-28.064516129,246.99041708501116,3.405017014895563
vphas_0767,124.363636364,-28.064516129,247.524287158187,4.206833340887076
vphas_0768,125.454545455,-28.064516129,248.06644023250203,5.003473669813666
vphas_0769,260.727272727,-28.064516129,358.02846333821856,4.666108241881919
vphas_0770,261.818181818,-28.064516129,358.56707986818566,3.867253431085543
vphas_0771,262.909090909,-28.064516129,359.0974900445045,3.063285927158416
vphas_0772,264.0,-28.064516129,359.61987254681594,2.254351748706777
vphas_0773,265.090909091,-28.064516129,0.13440319918678,1.440592546646438
vphas_0774,266.181818182,-28.064516129,0.64125487197033,0.622145725835197
vphas_0775,267.272727273,-28.064516129,1.14059739924241,-0.2008554342478
vphas_0776,268.363636364,-28.064516129,1.63259751040998,-1.028281660066286
vphas_0777,269.454545455,-28.064516129,2.117418774674,-1.860007566090363
vphas_0778,270.545454545,-28.064516129,2.59522155667401,-2.695911537808307
vphas_0779,271.636363636,-28.064516129,3.06616298477019,-3.53587562047844
vphas_0780,272.727272727,-28.064516129,3.53039692432381,-4.379785402273194
vphas_0781,113.394495413,-29.0322580645,243.35564955379328,-4.531904053649613
vphas_0782,114.495412844,-29.0322580645,243.82175829623486,-3.689038100006875
vphas_0783,115.596330275,-29.0322580645,244.29483560586922,-2.850294950466977
vphas_0784,116.697247706,-29.0322580645,244.77503145291385,-2.015794054554369
vphas_0785,117.798165138,-29.0322580645,245.26249911033452,-1.185658511294715
vphas_0786,118.899082569,-29.0322580645,245.75739510165965,-0.36001518461066
vphas_0787,120.0,-29.0322580645,246.25987914333157,0.461005187136571
vphas_0788,121.100917431,-29.0322580645,246.7701140715529,1.277267872573811
vphas_0789,122.201834862,-29.0322580645,247.2882657589979,2.088634031261876
vphas_0790,123.302752294,-29.0322580645,247.81450301789744,2.894960596623617
vphas_0791,124.403669725,-29.0322580645,248.34899748565033,3.696100154528981
vphas_0792,125.504587156,-29.0322580645,248.89192349866687,4.491900828859023
vphas_0793,259.816513761,-29.0322580645,356.77361287485024,4.778147339088689
vphas_0794,260.917431193,-29.0322580645,357.319629301562,3.984314297638427
vphas_0795,262.018348624,-29.0322580645,357.85715054453044,3.185086366237175
vphas_0796,263.119266055,-29.0322580645,358.38635187985864,2.380617063542582
vphas_0797,264.220183486,-29.0322580645,358.907405936568,1.571055401789725
vphas_0798,265.321100917,-29.0322580645,359.4204825617114,0.756546004931776
vphas_0799,266.422018349,-29.0322580645,359.9257487025518,-0.062770773450508
vphas_0800,267.52293578,-29.0322580645,0.42336830205569,-0.886758729080057
vphas_0801,268.623853211,-29.0322580645,0.91350221313625,-1.715285694247463
vphas_0802,269.724770642,-29.0322580645,1.39630812111114,-2.548223418803298
vphas_0803,270.825688073,-29.0322580645,1.87194047999421,-3.385447456271515
vphas_0804,271.926605505,-29.0322580645,2.34055045906628,-4.226837051604014
vphas_0805,273.027522936,-29.0322580645,2.802285896501,-5.072275026900379
vphas_0806,113.333333333,-30.0,244.18288665634918,-5.041615588489277
vphas_0807,114.444444444,-30.0,244.64781396722992,-4.198308058889252
vphas_0808,115.555555556,-30.0,245.11991023523862,-3.359251540722788
vphas_0809,116.666666667,-30.0,245.59931972499157,-2.524569142583537
vphas_0810,117.777777778,-30.0,246.08619006494484,-1.694387672204153
vphas_0811,118.888888889,-30.0,246.5806721717052,-0.868837751037317
vphas_0812,120.0,-30.0,247.08292016657953,-0.048053926395036
vphas_0813,121.111111111,-30.0,247.59309128056677,0.767825214539675
vphas_0814,122.222222222,-30.0,248.11134574689538,1.578656929844382
vphas_0815,123.333333333,-30.0,248.6378466797191,2.384294207429297
vphas_0816,124.444444444,-30.0,249.1727599375176,3.184585649387806
vphas_0817,125.555555556,-30.0,249.7162539701724,3.979375357220969
vphas_0818,126.666666667,-30.0,250.2684996451743,4.768502814085201
vphas_0819,258.888888889,-30.0,355.51338829716695,4.884064263957921
vphas_0820,260.0,-30.0,356.0669355357716,4.09578331900105
vphas_0821,261.111111111,-30.0,356.611705810938,3.301816122192225
vphas_0822,262.222222222,-30.0,357.14787033120234,2.502323877434331
vphas_0823,263.333333333,-30.0,357.6755979129416,1.697463155611116
vphas_0824,264.444444444,-30.0,358.1950548056995,0.887386009356269
vphas_0825,265.555555556,-30.0,358.7064045366193,0.072240087747367
vphas_0826,266.666666667,-30.0,359.2098077696356,-0.747831245104309
vphas_0827,267.777777778,-30.0,359.7054221847744,-1.572688798972985
vphas_0828,268.888888889,-30.0,0.19340236689549,-2.402197439618065
vphas_0829,270.0,-30.0,0.67389970940136,-3.236225975360674
vphas_0830,271.111111111,-30.0,1.14706232880719,-4.074647044008255
vphas_0831,272.222222222,-30.0,1.61303498936925,-4.917337001088518
vphas_0832,114.392523364,-30.9677419355,245.47498627206986,-4.706678601183671
vphas_0833,115.514018692,-30.9677419355,245.9458736417978,-3.867488127231641
vphas_0834,116.635514019,-30.9677419355,246.42427282428827,-3.032802776924497
vphas_0835,117.757009346,-30.9677419355,246.91032538363598,-2.202753176354071
vphas_0836,118.878504673,-30.9677419355,247.40417621883375,-1.377473808509013
vphas_0837,120.0,-30.9677419355,247.90597345571328,-0.557103124181142
vphas_0838,121.121495327,-30.9677419355,248.41586832737926,0.258216345664302
vphas_0839,122.242990654,-30.9677419355,248.9340150421694,1.068337877093501
vphas_0840,123.364485981,-30.9677419355,249.46057063769697,1.873110440311796
vphas_0841,124.485981308,-30.9677419355,249.99569481947296,2.672378587044947
vphas_0842,125.607476636,-30.9677419355,250.53954978303605,3.465982339317029
vphas_0843,126.728971963,-30.9677419355,251.09230001504244,4.253757075857373
vphas_0844,127.85046729,-30.9677419355,251.65411207892853,5.035533427260169
vphas_0845,257.943925234,-30.9677419355,354.24781542200486,4.983139049204461
vphas_0846,259.065420561,-30.9677419355,354.80901267984126,4.200953806771554
vphas_0847,260.186915888,-30.9677419355,355.361159370017,3.41278172303967
vphas_0848,261.308411215,-30.9677419355,355.9044219231413,2.618791845219631
vphas_0849,262.429906542,-30.9677419355,356.43896467921,1.819148477535144
vphas_0850,263.551401869,-30.9677419355,356.96494967177665,1.014011290439812
vphas_0851,264.672897196,-30.9677419355,357.4825364322936,0.203535431478317
vphas_0852,265.794392523,-30.9677419355,357.99188181294545,-0.6121283627257
vphas_0853,266.91588785,-30.9677419355,358.49313982635687,-1.432833653820009
vphas_0854,268.037383178,-30.9677419355,358.9864615010541,-2.258438189565141
vphas_0855,269.158878505,-30.9677419355,359.47199474855597,-3.088803788108957
vphas_0856,270.280373832,-30.9677419355,359.9498842472365,-3.923796230073078
vphas_0857,271.401869159,-30.9677419355,0.4202713327794,-4.763285144012968
vphas_0858,115.471698113,-31.935483871,246.77286731108742,-4.374879617960461
vphas_0859,116.603773585,-31.935483871,247.25002917692166,-3.540375159573515
vphas_0860,117.735849057,-31.935483871,247.73504055177872,-2.71064032641518
vphas_0861,118.867924528,-31.935483871,248.22803990032256,-1.885813572459078
vphas_0862,120.0,-31.935483871,248.72916894716641,-1.066037351465105
vphas_0863,121.132075472,-31.935483871,249.2385725291944,-0.251458232000995
vphas_0864,122.264150943,-31.935483871,249.7563984393773,0.557772994152188
vphas_0865,123.396226415,-31.935483871,250.28279725682594,1.36150120390836
vphas_0866,124.528301887,-31.935483871,250.8179221572527,2.159566829170685
vphas_0867,125.660377358,-31.935483871,251.3619287104742,2.951805750832641
vphas_0868,126.79245283,-31.935483871,251.91497465936266,3.738049194442875
vphas_0869,127.924528302,-31.935483871,252.4772196740544,4.518123621907311
vphas_0870,256.981132075,-31.935483871,352.9769388066133,5.074629836106789
vphas_0871,258.113207547,-31.935483871,353.54589202754516,4.299097128975319
vphas_0872,259.245283019,-31.935483871,354.1055304304222,3.517267738764012
vphas_0873,260.377358491,-31.935483871,354.65601490921364,2.729318686248576
vphas_0874,261.509433962,-31.935483871,355.1975046167746,1.935422158353369
vphas_0875,262.641509434,-31.935483871,355.7301567081276,1.135745607399897
vphas_0876,263.773584906,-31.935483871,356.2541261005976,0.330451860125193
vphas_0877,264.905660377,-31.935483871,356.7695652581895,-0.480300777439926
vphas_0878,266.037735849,-31.935483871,357.27662399404676,-1.296358413574838
vphas_0879,267.169811321,-31.935483871,357.7754492854347,-2.117571456887031
vphas_0880,268.301886792,-31.935483871,358.26618510785374,-2.94379450807397
vphas_0881,269.433962264,-31.935483871,358.7489722824881,-3.774886251476319
vphas_0882,270.566037736,-31.935483871,359.2239483317665,-4.610709340096909
vphas_0883,115.796178344,-32.9032258065,247.75317259536882,-4.612469228300808
vphas_0884,116.942675159,-32.9032258065,248.23297802864377,-3.777252962159686
vphas_0885,118.089171975,-32.9032258065,248.72092682304682,-2.94701648411577
vphas_0886,119.23566879,-32.9032258065,249.21715295403024,-2.121905015980274
vphas_0887,120.382165605,-32.9032258065,249.7217936855348,-1.302067892921955
vphas_0888,121.52866242,-32.9032258065,250.23498939012345,-0.487658676849791
vphas_0889,122.675159236,-32.9032258065,250.75688335872664,0.321164735205538
vphas_0890,123.821656051,-32.9032258065,251.28762159311083,1.124239999545384
vphas_0891,124.968152866,-32.9032258065,251.82735258669186,1.921400222848682
vphas_0892,126.114649682,-32.9032258065,252.37622708339066,2.712473854899796
vphas_0893,127.261146497,-32.9032258065,252.93439781672888,3.497284584032736
vphas_0894,128.407643312,-32.9032258065,253.5020192318942,4.275651242014868
vphas_0895,129.554140127,-32.9032258065,254.07924717986708,5.047387705968795
vphas_0896,256.815286624,-32.9032258065,352.1132841893313,4.610363512604474
vphas_0897,257.961783439,-32.9032258065,352.685042618136,3.834842234048728
vphas_0898,259.108280255,-32.9032258065,353.24728309145684,3.052796972072727
vphas_0899,260.25477707,-32.9032258065,353.8001607001675,2.264411028825279
vphas_0900,261.401273885,-32.9032258065,354.3438289549449,1.469862804008591
vphas_0901,262.547770701,-32.9032258065,354.8784394941546,0.669325894539517
vphas_0902,263.694267516,-32.9032258065,355.4041418140263,-0.137030802149108
vphas_0903,264.840764331,-32.9032258065,355.9210830233619,-0.94904298822726
vphas_0904,265.987261146,-32.9032258065,356.4294076122119,-1.766550856315223
vphas_0905,267.133757962,-32.9032258065,356.9292572402629,-2.589398982777668
vphas_0906,268.280254777,-32.9032258065,357.420770537863,-3.417436215452049
vphas_0907,269.426751592,-32.9032258065,357.9040829250517,-4.250515567716065
vphas_0908,270.573248408,-32.9032258065,358.3793264387033,-5.088494105657104
vphas_0909,116.129032258,-33.8709677419,248.73537612361977,-4.848266453969428
vphas_0910,117.290322581,-33.8709677419,249.21779964035176,-4.012588320466254
vphas_0911,118.451612903,-33.8709677419,249.70866468101912,-3.182105471434126
vphas_0912,119.612903226,-33.8709677419,250.20810025396926,-2.356970198569494
vphas_0913,120.774193548,-33.8709677419,250.7162386737356,-1.537339018795687
vphas_0914,121.935483871,-33.8709677419,251.23321535114505,-0.723372778467951
vphas_0915,123.096774194,-33.8709677419,251.75916856344767,0.084763233174154
vphas_0916,124.258064516,-33.8709677419,252.29423921356747,0.886899179502116
vphas_0917,125.419354839,-33.8709677419,252.83857057255724,1.682860574278484
vphas_0918,126.580645161,-33.8709677419,253.39230799869378,2.472468175518201
vphas_0919,127.741935484,-33.8709677419,253.9555986430855,3.255537893242906
vphas_0920,128.903225806,-33.8709677419,254.5285911254278,4.03188069060413
vphas_0921,130.064516129,-33.8709677419,255.11143519334905,4.801302500895526
vphas_0922,255.483870968,-33.8709677419,350.6659685392294,4.913718938599231
vphas_0923,256.64516129,-33.8709677419,351.2502722529016,4.145330324114886
vphas_0924,257.806451613,-33.8709677419,351.82470231461724,3.36999178793786
vphas_0925,258.967741935,-33.8709677419,352.38940860485184,2.587898145717487
vphas_0926,260.129032258,-33.8709677419,352.9445399328118,1.799239165372148
vphas_0927,261.290322581,-33.8709677419,353.49024368478024,1.004199659358508
vphas_0928,262.451612903,-33.8709677419,354.026665501757,0.202959575421159
vphas_0929,263.612903226,-33.8709677419,354.55394897950475,-0.604305908358626
vphas_0930,264.774193548,-33.8709677419,355.07223538477973,-1.417426277888952
vphas_0931,265.935483871,-33.8709677419,355.58166339736675,-2.236235584754258
vphas_0932,267.096774194,-33.8709677419,356.08236886253127,-3.060572334997341
vphas_0933,268.258064516,-33.8709677419,356.5744845634403,-3.890279382939939
vphas_0934,269.419354839,-33.8709677419,357.058140007191,-4.725203823636011
vphas_0935,116.470588235,-34.8387096774,249.71949915721748,-5.082335169750264
vphas_0936,117.647058824,-34.8387096774,250.20451689120358,-4.246453519334024
vphas_0937,118.823529412,-34.8387096774,250.698278469054,-3.415988123354601
vphas_0938,120.0,-34.8387096774,251.20090743105087,-2.591098662470749
vphas_0939,121.176470588,-34.8387096774,251.71253063680842,-1.771949139471574
vphas_0940,122.352941176,-34.8387096774,252.23327801512053,-0.958707987390001
vphas_0941,123.529411765,-34.8387096774,252.7632822998814,-0.151548175446922
vphas_0942,124.705882353,-34.8387096774,253.3026787479634,0.649352684304701
vphas_0943,125.882352941,-34.8387096774,253.85160484400998,1.443812240496394
vphas_0944,127.058823529,-34.8387096774,254.4101999813038,2.231643303042285
vphas_0945,128.235294118,-34.8387096774,254.9786051240952,3.012653752491566
vphas_0946,129.411764706,-34.8387096774,255.55696244394966,3.786646450811045
vphas_0947,130.588235294,-34.8387096774,256.1454149359947,4.553419165074167
vphas_0948,255.294117647,-34.8387096774,349.8007726776753,4.447363057981427
vphas_0949,256.470588235,-34.8387096774,350.38781450123577,3.679575290452493
vphas_0950,257.647058824,-34.8387096774,350.9647810474453,2.90459593359791
vphas_0951,258.823529412,-34.8387096774,351.53181521988466,2.122626509887422
vphas_0952,260.0,-34.8387096774,352.0890590462325,1.33386345367281
vphas_0953,261.176470588,-34.8387096774,352.63665329321725,0.538498195036114
vphas_0954,262.352941176,-34.8387096774,353.17473710871855,-0.263282753495777
vphas_0955,263.529411765,-34.8387096774,353.7034476866713,-1.071297704951591
vphas_0956,264.705882353,-34.8387096774,354.2229199507467,-1.885369697922193
vphas_0957,265.882352941,-34.8387096774,354.73328626169103,-2.705326399585482
vphas_0958,267.058823529,-34.8387096774,355.2346761375091,-3.530999998647329
vphas_0959,268.235294118,-34.8387096774,355.72721599184564,-4.362227099772193
vphas_0960,269.411764706,-34.8387096774,356.2110288835573,-5.198848611658435
vphas_0961,118.013245033,-35.8064516129,251.19315133154853,-4.47892876887302
vphas_0962,119.205298013,-35.8064516129,251.68979116464078,-3.648753556346402
vphas_0963,120.397350993,-35.8064516129,252.1955986964002,-2.824388589131973
vphas_0964,121.589403974,-35.8064516129,252.71069480305124,-2.00600567290894
vphas_0965,122.781456954,-35.8064516129,253.23520339143565,-1.193781134149696
vphas_0966,123.973509934,-35.8064516129,253.7692510973567,-0.387895920139033
vphas_0967,125.165562914,-35.8064516129,254.31296696331887,0.411464297825261
vphas_0968,126.357615894,-35.8064516129,254.86648210023012,1.204109029008092
vphas_0969,127.549668874,-35.8064516129,255.42992932859988,1.989842872170271
vphas_0970,128.741721854,-35.8064516129,256.00344279778335,2.76846543032758
vphas_0971,129.933774834,-35.8064516129,256.5871575814122,3.539771232184371
vphas_0972,131.125827815,-35.8064516129,257.18120924768414,4.303549661801239
vphas_0973,132.317880795,-35.8064516129,257.7857333997156,5.059584893661937
vphas_0974,253.907284768,-35.8064516129,348.33611794695696,4.739491395234381
vphas_0975,255.099337748,-35.8064516129,348.9361783662836,3.980141280997214
vphas_0976,256.291390728,-35.8064516129,349.5258238581099,3.213140260089608
vphas_0977,257.483443709,-35.8064516129,350.1051900693044,2.438701937614664
vphas_0978,258.675496689,-35.8064516129,350.6744124110588,1.657034738341794
vphas_0979,259.867549669,-35.8064516129,351.2336256160239,0.868341968960176
vphas_0980,261.059602649,-35.8064516129,351.7829633172541,0.072821894985137
vphas_0981,262.251655629,-35.8064516129,352.3225576544669,-0.729332178379831
vphas_0982,263.443708609,-35.8064516129,352.85253890283815,-1.53793181842816
vphas_0983,264.635761589,-35.8064516129,353.37303512295597,-2.352793371649589
vphas_0984,265.82781457,-35.8064516129,353.8841718304735,-3.173737866383321
vphas_0985,267.01986755,-35.8064516129,354.38607168101186,-4.000590907967215
vphas_0986,268.21192053,-35.8064516129,354.87885417482937,-4.833182577344525
vphas_0987,118.389261745,-36.7741935484,252.183723112138,-4.71010266074892
vphas_0988,119.597315436,-36.7741935484,252.6832242948525,-3.880499639223938
vphas_0989,120.805369128,-36.7741935484,253.19219673599463,-3.056947294210368
vphas_0990,122.013422819,-36.7741935484,253.71075477756764,-2.239625561702441
vphas_0991,123.22147651,-36.7741935484,254.23901574456053,-1.428718972077719
vphas_0992,124.429530201,-36.7741935484,254.777099597324,-0.624416753803344
vphas_0993,125.637583893,-36.7741935484,255.32512856977135,0.173087071693074
vphas_0994,126.845637584,-36.7741935484,255.88322678619286,0.963593596648859
vphas_0995,128.053691275,-36.7741935484,256.45151986199113,1.746898946441348
vphas_0996,129.261744966,-36.7741935484,257.03013447736225,2.522794199560018
vphas_0997,130.469798658,-36.7741935484,257.6191979293389,3.291065319549974
vphas_0998,131.677852349,-36.7741935484,258.21883765473655,4.051493092150487
vphas_0999,132.88590604,-36.7741935484,258.82918073005595,4.803853078891293
vphas_1000,252.483221477,-36.7741935484,346.8559094319349,5.020182259966982
vphas_1001,253.691275168,-36.7741935484,347.4693755940565,4.270201196599374
vphas_1002,254.899328859,-36.7741935484,348.0721017502937,3.512086372692412
vphas_1003,256.10738255,-36.7741935484,348.66421477380186,2.746063748537272
vphas_1004,257.315436242,-36.7741935484,349.2458420511067,1.972354045166989
vphas_1005,258.523489933,-36.7741935484,349.8171109687604,1.19117279400692
vphas_1006,259.731543624,-36.7741935484,350.37814843322496,0.40273039054352
vphas_1007,260.939597315,-36.7741935484,350.92908041263604,-0.392767836276001
vphas_1008,262.147651007,-36.7741935484,351.47003150634686,-1.195121550193125
vphas_1009,263.355704698,-36.7741935484,352.0011245348307,-2.004135322456274
vphas_1010,264.563758389,-36.7741935484,352.52248015523,-2.819618546793845
vphas_1011,265.771812081,-36.7741935484,353.0342164920912,-3.641385342742288
vphas_1012,266.979865772,-36.7741935484,353.53644878554206,-4.469254453916346
vphas_1013,118.775510204,-37.7419354839,253.17625089746338,-4.940072660555829
vphas_1014,120.0,-37.7419354839,253.67859783019793,-4.111333507390403
vphas_1015,121.224489796,-37.7419354839,254.1907225838736,-3.288891763022491
vphas_1016,122.448979592,-37.7419354839,254.71273239748598,-2.472935823184578
vphas_1017,123.673469388,-37.7419354839,255.24473742753787,-1.663658745528326
vphas_1018,124.897959184,-37.7419354839,255.78685035844768,-0.861258346694739
vphas_1019,126.12244898,-37.7419354839,256.33918599588264,-0.06593729344041
vphas_1020,127.346938776,-37.7419354839,256.90186084100344,0.722096812957907
vphas_1021,128.571428571,-37.7419354839,257.4749926431827,1.502631359236286
vphas_1022,129.795918367,-37.7419354839,258.05869993211314,2.275448654350426
vphas_1023,131.020408163,-37.7419354839,258.6531015204213,3.040325866808862
vphas_1024,132.244897959,-37.7419354839,259.2583159843872,3.797034978958111
vphas_1025,133.469387755,-37.7419354839,259.87446111411094,4.545342749793959
vphas_1026,252.244897959,-37.7419354839,345.98701777522336,4.548180062715366
vphas_1027,253.469387755,-37.7419354839,346.6032048132836,3.799904783811436
vphas_1028,254.693877551,-37.7419354839,347.20846073862515,3.043227264088981
vphas_1029,255.918367347,-37.7419354839,347.80290333726083,2.27838076452551
vphas_1030,257.142857143,-37.7419354839,348.3866511835347,1.505593322632215
vphas_1031,258.367346939,-37.7419354839,348.95982309064107,0.725087788955488
vphas_1032,259.591836735,-37.7419354839,349.5225375893769,-0.062918124694889
vphas_1033,260.816326531,-37.7419354839,350.0749124334651,-0.858211786441853
vphas_1034,262.040816327,-37.7419354839,350.61706412969085,-1.660585576038526
vphas_1035,263.265306122,-37.7419354839,351.14910749057833,-2.469836807402628
vphas_1036,264.489795918,-37.7419354839,351.6711552102884,-3.285767646888007
vphas_1037,265.714285714,-37.7419354839,352.18331745527564,-4.10818501821727
vphas_1038,266.93877551,-37.7419354839,352.68570147638184,-4.936900508070701
vphas_1039,119.172413793,-38.7096774194,254.17075176658113,-5.168945630854453
vphas_1040,120.413793103,-38.7096774194,254.67593006295476,-4.341372110262837
vphas_1041,121.655172414,-38.7096774194,255.19119548042164,-3.520349215751153
vphas_1042,122.896551724,-38.7096774194,255.71664755983448,-2.7060741461124
vphas_1043,124.137931034,-38.7096774194,256.25238868140207,-1.898748811834943
vphas_1044,125.379310345,-38.7096774194,256.7985236283502,-1.098579929470914
vphas_1045,126.620689655,-38.7096774194,257.3551591331141,-0.305779108662241
vphas_1046,127.862068966,-38.7096774194,257.92240340861946,0.479437075325193
vphas_1047,129.103448276,-38.7096774194,258.50036565152607,1.256847008468124
vphas_1048,130.344827586,-38.7096774194,259.089155528992,2.026223984405259
vphas_1049,131.586206897,-38.7096774194,259.688882635883,2.787336155561509
vphas_1050,132.827586207,-38.7096774194,260.2996559250919,3.539946496612519
vphas_1051,134.068965517,-38.7096774194,260.9215831139572,4.283812786887903
vphas_1052,135.310344828,-38.7096774194,261.55477005668513,5.018687601974417
vphas_1053,250.75862069,-38.7096774194,344.48875416519945,4.812412443897152
vphas_1054,252.0,-38.7096774194,345.1187558084916,4.074977111374644
vphas_1055,253.24137931,-38.7096774194,345.73752731805286,3.328620591723645
vphas_1056,254.482758621,-38.7096774194,346.3451751385419,2.573588842380825
vphas_1057,255.724137931,-38.7096774194,346.94180739669184,1.810122619164985
vphas_1058,256.965517241,-38.7096774194,347.52753328658116,1.038457483447873
vphas_1059,258.206896552,-38.7096774194,348.10246247976977,0.258823829145454
vphas_1060,259.448275862,-38.7096774194,348.66670456345884,-0.528553077075391
vphas_1061,260.689655172,-38.7096774194,349.220368509048,-1.323453049381248
vphas_1062,261.931034483,-38.7096774194,349.76356216103505,-2.125660919966189
vphas_1063,263.172413793,-38.7096774194,350.29639174878776,-2.934966466424157
vphas_1064,264.413793103,-38.7096774194,350.8189614230146,-3.751164336225253
vphas_1065,265.655172414,-38.7096774194,351.331372807058,-4.574053957560654
vphas_1066,120.839160839,-39.6774193548,255.67523746509968,-4.57074279816848
vphas_1067,122.097902098,-39.6774193548,256.193632700174,-3.751457725150305
vphas_1068,123.356643357,-39.6774193548,256.7225180257732,-2.939189525680649
vphas_1069,124.615384615,-39.6774193548,257.2619874113639,-2.134149297709688
vphas_1070,125.874125874,-39.6774193548,257.8121370875621,-1.336552974128584
vphas_1071,127.132867133,-39.6774193548,258.373065043623,-0.546621404716016
vphas_1072,128.391608392,-39.6774193548,258.9448705096935,0.235419577887571
vphas_1073,129.65034965,-39.6774193548,259.5276534149796,1.009339098946402
vphas_1074,130.909090909,-39.6774193548,260.12151382531835,1.774901197727239
vphas_1075,132.167832168,-39.6774193548,260.72655135103065,2.531864790223285
vphas_1076,133.426573427,-39.6774193548,261.3428645327253,3.279983652020456
vphas_1077,134.685314685,-39.6774193548,261.9705501962119,4.019006412777812
vphas_1078,135.944055944,-39.6774193548,262.60970278106424,4.748676570897488
vphas_1079,249.230769231,-39.6774193548,342.97428031126367,5.061138452910225
vphas_1080,250.48951049,-39.6774193548,343.61841831594415,4.335591938137436
vphas_1081,251.748251748,-39.6774193548,344.2510494899525,3.600580357302883
vphas_1082,253.006993007,-39.6774193548,344.8722670246375,2.856362422614521
vphas_1083,254.265734266,-39.6774193548,345.48216679802294,2.103191725854153
vphas_1084,255.524475524,-39.6774193548,346.08084668991887,1.341316716692909
vphas_1085,256.783216783,-39.6774193548,346.6684059266485,0.570980698137028
vphas_1086,258.041958042,-39.6774193548,347.2449444501777,-0.207578156683331
vphas_1087,259.300699301,-39.6774193548,347.8105623193141,-0.994126779234288
vphas_1088,260.559440559,-39.6774193548,348.3653591338639,-1.788437163361404
vphas_1089,261.818181818,-39.6774193548,348.90943348557386,-2.590286314730784
vphas_1090,263.076923077,-39.6774193548,349.4428824269816,-3.399456182942385
vphas_1091,264.335664336,-39.6774193548,349.9658009650598,-4.215733589960295
vphas_1092,265.594405594,-39.6774193548,350.4782815705939,-5.038910145695734
vphas_1093,121.276595745,-40.6451612903,256.6765345191754,-4.799583958806007
vphas_1094,122.553191489,-40.6451612903,257.19804935667224,-3.982366873631337
vphas_1095,123.829787234,-40.6451612903,257.7303591910009,-3.172442951218313
vphas_1096,125.106382979,-40.6451612903,258.2735489231075,-2.370032813457193
vphas_1097,126.382978723,-40.6451612903,258.82770555129923,-1.575361931818252
vphas_1098,127.659574468,-40.6451612903,259.39291762355856,-0.788660695530332
vphas_1099,128.936170213,-40.6451612903,259.96927466640926,-0.010164474157559
vphas_1100,130.212765957,-40.6451612903,260.55686659619994,0.759886337687989
vphas_1101,131.489361702,-40.6451612903,261.1557831072979,1.52124628888434
vphas_1102,132.765957447,-40.6451612903,261.7661130312146,2.273664849512064
vphas_1103,134.042553191,-40.6451612903,262.3879436734903,3.016886409887937
vphas_1104,135.319148936,-40.6451612903,263.0213601231477,3.750650296687398
vphas_1105,136.595744681,-40.6451612903,263.66644452911135,4.474690802495998
vphas_1106,137.872340426,-40.6451612903,264.3232753521277,5.188737241310903
vphas_1107,248.936170213,-40.6451612903,342.1019057957984,4.57994073385451
vphas_1108,250.212765957,-40.6451612903,342.7487064200854,3.857347467008213
vphas_1109,251.489361702,-40.6451612903,343.3838273439661,3.124991468821065
vphas_1110,252.765957447,-40.6451612903,344.007350223496,2.383139180031829
vphas_1111,254.042553191,-40.6451612903,344.6193597614465,1.632052015565093
vphas_1112,255.319148936,-40.6451612903,345.2199429837837,0.871986326833637
vphas_1113,256.595744681,-40.6451612903,345.8091885406095,0.103193388221276
vphas_1114,257.872340426,-40.6451612903,346.387186039663,-0.674080604891677
vphas_1115,259.14893617,-40.6451612903,346.9540254035101,-1.459594518499186
vphas_1116,260.425531915,-40.6451612903,347.5097962545366,-2.25311225125251
vphas_1117,261.70212766,-40.6451612903,348.0545873190085,-3.054402686044386
vphas_1118,262.978723404,-40.6451612903,348.58848585688764,-3.863239634710981
vphas_1119,264.255319149,-40.6451612903,349.111577111291,-4.679401771514762
vphas_1120,121.726618705,-41.6129032258,257.67983352244573,-5.028045697528619
vphas_1121,123.021582734,-41.6129032258,258.2044581735904,-4.213238461420103
vphas_1122,124.316546763,-41.6129032258,258.74018382416557,-3.406008138025738
vphas_1123,125.611510791,-41.6129032258,259.2870856214948,-2.606585215278524
vphas_1124,126.90647482,-41.6129032258,259.8452406285998,-1.815205021575478
vphas_1125,128.201438849,-41.6129032258,260.4147272220838,-1.032107790246459
vphas_1126,129.496402878,-41.6129032258,260.9956244749106,-0.257538704931338
vphas_1127,130.791366906,-41.6129032258,261.5880115154153,0.508252065388167
vphas_1128,132.086330935,-41.6129032258,262.1919668661143,1.265009350148759
vphas_1129,133.381294964,-41.6129032258,262.8075677534991,2.012472971554299
